Time FPS-0 FPS-1 FPS-2 FPS-3 FPS-4 FPS-5 FPS-6 FPS-7 FPS-8 FPS-9 FVS-0 FVS-1 FVS-2 FVS-3 FVS-4 FVS-5 FVS-6 FVS-7 FVS-8 FVS-9 FVT-0 FVT-1 FVT-2 FVT-3 FVT-4 FVT-5 FVT-6 FVT-7 FVT-8 FVT-9 FDS-0 FDS-1 FDS-2 FDS-3 FDS-4 FDS-5 FDS-6 FDS-7 FDS-8 FDS-9 SHD-0 SHD-1 SHD-2 SHD-3 SHD-4 SHD-5 SHD-6 SHD-7 SHD-8 SHD-9 SB-0 SB-1 SB-2 SB-3 SB-4 SB-5 SB-6 SB-7 SB-8 SB-9 PIN-0 PIN-1 PIN-2 PIN-3 PIN-4 PIN-5 PIN-6 PIN-7 PIN-8 PIN-9 WHB-0 WHB-1 WHB-2 WHB-3 WHB-4 WHB-5 WHB-6 WHB-7 WHB-8 WHB-9 WHT-0 WHT-1 WHT-2 WHT-3 WHT-4 WHT-5 WHT-6 WHT-7 WHT-8 WHT-9 CEP-0 CEP-1 BFS-0 BFF-0 BG-0 BMD-0 BML-0 BMS-0 ZL-0 BD-0 MA-0 SG-0 BC-0 ZG-0 PL-0 PS-0 ZM-0 ZS-0 PB-0 BB-0 BO-0 DL-0 DR-0 DC-0
9.400000e+01 2.882261e+02 6.435810e+03 1.358814e+04 1.958128e+04 2.253310e+04 2.412228e+04 2.183498e+04 2.163044e+04 1.403018e+04 9.037095e+03 1.755468e+02 4.847147e+04 1.934065e+04 4.588419e+03 8.764042e+02 1.822862e+02 5.959582e+01 2.179779e+01 8.456814e+00 3.372723e+00 2.187764e+03 4.864317e+03 4.036855e+03 1.591816e+03 4.578949e+02 1.597471e+02 4.351557e+01 1.686580e+01 1.022248e+01 1.489299e+00 7.387906e+03 1.933958e+04 2.011416e+04 1.244925e+04 6.953045e+03 4.298467e+03 2.555139e+03 1.313382e+03 6.970250e+02 4.298339e+02 3.658217e+03 3.788103e+03 2.834463e+03 1.897408e+03 1.240383e+03 7.492240e+02 4.284248e+02 2.394602e+02 9.394691e+01 7.329582e+01 3.049588e+01 2.921489e+01 1.490722e+01 6.931181e+00 3.211498e+00 1.526783e+00 7.730409e-01 4.229219e-01 2.829052e-01 2.074508e-01 5.872819e+01 1.396423e+02 1.668940e+02 1.591227e+02 1.409217e+02 1.168849e+02 9.736460e+01 8.033958e+01 6.325198e+01 5.755183e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633312e+02 3.261840e+02 2.331102e+02 1.633314e+02 1.166886e+02 6.999360e+01 4.659443e+01 4.659444e+01 2.329737e+01 2.329739e+01 9.570682e+04 3.793036e+04 2.446674e+04 2.446455e+05 2.535145e+03 3.299715e+05 2.447227e+03 1.957350e+04 1.023933e+06 1.030754e+06 2.446850e+06 2.445639e+03 1.246761e+06 3.805739e+06 5.071544e+06 5.031471e+07 6.853071e+05 4.780825e+07 2.370628e+07 2.119359e+06 2.077347e+06 1.112686e+07 4.193395e+07 7.058878e-09
9.500000e+01 2.901919e+02 6.459105e+03 1.361724e+04 1.961540e+04 2.256421e+04 2.415187e+04 2.186005e+04 2.165436e+04 1.404542e+04 9.046807e+03 1.755766e+02 4.847957e+04 1.934236e+04 4.589143e+03 8.767528e+02 1.823828e+02 5.962722e+01 2.180925e+01 8.461260e+00 3.374496e+00 2.188539e+03 4.865421e+03 4.036172e+03 1.591542e+03 4.577971e+02 1.597170e+02 4.350792e+01 1.686395e+01 1.022134e+01 1.488869e+00 7.393457e+03 1.935067e+04 2.012450e+04 1.245290e+04 6.955352e+03 4.299742e+03 2.555843e+03 1.313726e+03 6.972018e+02 4.299406e+02 3.658454e+03 3.787181e+03 2.833761e+03 1.896923e+03 1.240056e+03 7.490227e+02 4.283086e+02 2.393949e+02 9.392195e+01 7.327572e+01 3.049588e+01 2.921489e+01 1.490723e+01 6.931183e+00 3.211500e+00 1.526785e+00 7.730427e-01 4.229237e-01 2.829070e-01 2.074526e-01 5.874126e+01 1.396560e+02 1.669101e+02 1.591377e+02 1.409341e+02 1.168942e+02 9.737225e+01 8.034585e+01 6.325691e+01 5.755630e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633317e+02 3.261842e+02 2.331102e+02 1.633315e+02 1.166887e+02 6.999365e+01 4.659446e+01 4.659448e+01 2.329739e+01 2.329741e+01 9.569622e+04 3.791118e+04 2.446668e+04 2.446447e+05 2.536105e+03 3.299715e+05 2.447227e+03 1.957345e+04 1.023976e+06 1.030668e+06 2.446846e+06 2.445621e+03 1.246761e+06 3.806388e+06 5.070734e+06 5.019956e+07 6.847109e+05 4.785380e+07 2.370979e+07 2.120111e+06 2.077341e+06 1.113362e+07 4.193785e+07 7.058886e-09
9.600000e+01 2.921440e+02 6.482233e+03 1.364611e+04 1.964926e+04 2.259508e+04 2.418122e+04 2.188492e+04 2.167810e+04 1.406054e+04 9.056442e+03 1.756060e+02 4.848760e+04 1.934406e+04 4.589860e+03 8.770982e+02 1.824784e+02 5.965832e+01 2.182061e+01 8.465665e+00 3.376253e+00 2.189309e+03 4.866518e+03 4.035484e+03 1.591268e+03 4.576990e+02 1.596868e+02 4.350025e+01 1.686209e+01 1.022020e+01 1.488438e+00 7.399045e+03 1.897324e+04 1.629746e+04 9.378724e+03 5.202157e+03 3.205300e+03 1.901671e+03 9.763771e+02 5.178318e+02 3.192070e+02 3.658691e+03 3.786261e+03 2.833061e+03 1.896438e+03 1.239728e+03 7.488215e+02 4.281925e+02 2.393296e+02 9.389699e+01 7.325563e+01 3.049588e+01 2.921489e+01 1.490723e+01 6.931185e+00 3.211502e+00 1.526786e+00 7.730445e-01 4.229255e-01 2.829088e-01 2.074544e-01 5.875431e+01 1.396696e+02 1.669262e+02 1.591528e+02 1.409465e+02 1.169035e+02 9.737987e+01 8.035210e+01 6.326182e+01 5.756077e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633321e+02 3.261844e+02 2.331103e+02 1.633316e+02 1.166888e+02 6.999370e+01 4.659449e+01 4.659451e+01 2.329741e+01 2.329742e+01 9.568568e+04 3.789205e+04 2.446662e+04 2.446438e+05 2.537069e+03 3.299715e+05 2.447226e+03 1.957340e+04 1.024018e+06 1.030582e+06 2.446842e+06 2.445603e+03 1.246761e+06 3.807031e+06 5.069924e+06 5.008743e+07 6.841194e+05 4.789790e+07 2.371309e+07 2.120867e+06 2.077335e+06 1.114038e+07 4.194175e+07 7.058893e-09
9.700000e+01 2.940976e+02 6.505376e+03 1.367500e+04 1.968313e+04 2.262596e+04 2.421059e+04 2.190980e+04 2.170185e+04 1.407567e+04 9.066083e+03 1.756355e+02 4.849563e+04 1.934575e+04 4.590576e+03 8.774434e+02 1.825740e+02 5.968940e+01 2.183196e+01 8.470067e+00 3.378008e+00 2.190078e+03 4.867614e+03 4.034795e+03 1.590993e+03 4.576009e+02 1.596566e+02 4.349257e+01 1.686024e+01 1.021906e+01 1.488008e+00 7.404633e+03 1.898440e+04 1.630812e+04 9.382600e+03 5.204595e+03 3.206655e+03 1.902422e+03 9.767456e+02 5.180214e+02 3.193216e+02 3.658928e+03 3.785340e+03 2.832360e+03 1.895953e+03 1.239401e+03 7.486203e+02 4.280764e+02 2.392644e+02 9.387203e+01 7.323553e+01 3.049588e+01 2.921489e+01 1.490723e+01 6.931187e+00 3.211504e+00 1.526788e+00 7.730463e-01 4.229273e-01 2.829106e-01 2.074562e-01 5.876735e+01 1.396833e+02 1.669423e+02 1.591678e+02 1.409589e+02 1.169128e+02 9.738749e+01 8.035834e+01 6.326673e+01 5.756523e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633326e+02 3.261846e+02 2.331103e+02 1.633316e+02 1.166888e+02 6.999374e+01 4.659453e+01 4.659455e+01 2.329743e+01 2.329744e+01 9.567515e+04 3.787293e+04 2.446656e+04 2.446430e+05 2.538034e+03 3.299715e+05 2.447226e+03 1.957336e+04 1.024061e+06 1.030497e+06 2.446837e+06 2.445585e+03 1.246761e+06 3.807673e+06 5.069113e+06 4.997459e+07 6.835285e+05 4.794170e+07 2.371622e+07 2.121628e+06 2.077329e+06 1.114712e+07 4.194564e+07 7.058900e-09
9.800000e+01 2.960527e+02 6.528534e+03 1.370391e+04 1.971703e+04 2.265686e+04 2.423998e+04 2.193470e+04 2.172562e+04 1.409081e+04 9.075731e+03 1.756650e+02 4.850365e+04 1.934745e+04 4.591292e+03 8.777885e+02 1.826696e+02 5.972047e+01 2.184331e+01 8.474468e+00 3.379763e+00 2.190849e+03 4.868711e+03 4.034107e+03 1.590719e+03 4.575028e+02 1.596264e+02 4.348490e+01 1.685838e+01 1.021792e+01 1.487577e+00 7.410219e+03 1.899556e+04 1.631878e+04 9.386475e+03 5.207033e+03 3.208010e+03 1.903172e+03 9.771139e+02 5.182110e+02 3.194362e+02 3.659164e+03 3.784419e+03 2.831659e+03 1.895468e+03 1.239073e+03 7.484191e+02 4.279603e+02 2.391991e+02 9.384708e+01 7.321544e+01 3.049589e+01 2.921489e+01 1.490723e+01 6.931188e+00 3.211506e+00 1.526790e+00 7.730481e-01 4.229291e-01 2.829124e-01 2.074580e-01 5.878039e+01 1.396970e+02 1.669584e+02 1.591828e+02 1.409712e+02 1.169220e+02 9.739510e+01 8.036459e+01 6.327164e+01 5.756969e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633330e+02 3.261848e+02 2.331104e+02 1.633317e+02 1.166889e+02 6.999379e+01 4.659456e+01 4.659458e+01 2.329745e+01 2.329746e+01 9.566462e+04 3.785382e+04 2.446649e+04 2.446421e+05 2.538999e+03 3.299715e+05 2.447226e+03 1.957331e+04 1.024103e+06 1.030411e+06 2.446833e+06 2.445567e+03 1.246761e+06 3.808315e+06 5.068303e+06 4.986249e+07 6.829381e+05 4.798521e+07 2.371918e+07 2.122394e+06 2.077323e+06 1.115385e+07 4.194953e+07 7.058907e-09
9.900000e+01 2.980093e+02 6.551707e+03 1.373283e+04 1.975095e+04 2.268779e+04 2.426939e+04 2.195962e+04 2.174940e+04 1.410596e+04 9.085385e+03 1.756945e+02 4.851168e+04 1.934914e+04 4.592008e+03 8.781334e+02 1.827651e+02 5.975154e+01 2.185466e+01 8.478868e+00 3.381518e+00 2.191619e+03 4.869809e+03 4.033420e+03 1.590444e+03 4.574047e+02 1.595962e+02 4.347723e+01 1.685653e+01 1.021678e+01 1.487147e+00 7.415805e+03 1.900672e+04 1.632943e+04 9.390350e+03 5.209470e+03 3.209364e+03 1.903922e+03 9.774823e+02 5.184006e+02 3.195507e+02 3.659401e+03 3.783498e+03 2.830958e+03 1.894983e+03 1.238746e+03 7.482180e+02 4.278442e+02 2.391339e+02 9.382213e+01 7.319536e+01 3.049589e+01 2.921490e+01 1.490723e+01 6.931190e+00 3.211507e+00 1.526792e+00 7.730500e-01 4.229309e-01 2.829142e-01 2.074598e-01 5.879343e+01 1.397106e+02 1.669744e+02 1.591978e+02 1.409836e+02 1.169313e+02 9.740272e+01 8.037083e+01 6.327654e+01 5.757415e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633334e+02 3.261850e+02 2.331104e+02 1.633318e+02 1.166890e+02 6.999384e+01 4.659460e+01 4.659462e+01 2.329747e+01 2.329748e+01 9.565410e+04 3.783472e+04 2.446643e+04 2.446413e+05 2.539964e+03 3.299715e+05 2.447226e+03 1.957326e+04 1.024146e+06 1.030325e+06 2.446829e+06 2.445549e+03 1.246762e+06 3.808956e+06 5.067492e+06 4.975034e+07 6.823482e+05 4.802843e+07 2.372197e+07 2.123165e+06 2.077317e+06 1.116057e+07 4.195343e+07 7.058915e-09
1.000000e+02 2.999660e+02 6.574896e+03 1.376177e+04 1.978489e+04 2.271873e+04 2.429882e+04 2.198456e+04 2.177320e+04 1.412112e+04 9.095046e+03 1.757239e+02 4.851970e+04 1.935083e+04 4.592723e+03 8.784783e+02 1.828606e+02 5.978259e+01 2.186600e+01 8.483266e+00 3.383272e+00 2.192391e+03 4.870907e+03 4.032733e+03 1.590170e+03 4.573068e+02 1.595660e+02 4.346957e+01 1.685467e+01 1.021564e+01 1.486717e+00 7.421391e+03 1.901788e+04 1.634008e+04 9.394225e+03 5.211907e+03 3.210718e+03 1.904673e+03 9.778505e+02 5.185902e+02 3.196652e+02 3.659638e+03 3.782577e+03 2.830258e+03 1.894498e+03 1.238418e+03 7.480169e+02 4.277282e+02 2.390687e+02 9.379719e+01 7.317528e+01 3.049589e+01 2.921490e+01 1.490724e+01 6.931192e+00 3.211509e+00 1.526794e+00 7.730518e-01 4.229327e-01 2.829160e-01 2.074616e-01 5.880648e+01 1.397243e+02 1.669905e+02 1.592129e+02 1.409960e+02 1.169405e+02 9.741033e+01 8.037708e+01 6.328145e+01 5.757861e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633339e+02 3.261852e+02 2.331105e+02 1.633318e+02 1.166890e+02 6.999388e+01 4.659463e+01 4.659465e+01 2.329748e+01 2.329750e+01 9.564358e+04 3.781563e+04 2.446637e+04 2.446404e+05 2.540930e+03 3.299715e+05 2.447226e+03 1.957321e+04 1.024189e+06 1.030239e+06 2.446825e+06 2.445531e+03 1.246762e+06 3.809597e+06 5.066682e+06 4.963878e+07 6.817589e+05 4.807135e+07 2.372459e+07 2.123939e+06 2.077312e+06 1.116728e+07 4.195732e+07 7.058922e-09
1.010000e+02 3.019242e+02 6.598100e+03 1.379072e+04 1.981886e+04 2.274970e+04 2.432827e+04 2.200951e+04 2.179702e+04 1.413629e+04 9.104713e+03 1.757534e+02 4.852772e+04 1.935252e+04 4.593438e+03 8.788231e+02 1.829561e+02 5.981364e+01 2.187734e+01 8.487663e+00 3.385025e+00 2.193162e+03 4.872007e+03 4.032047e+03 1.589896e+03 4.572088e+02 1.595359e+02 4.346191e+01 1.685282e+01 1.021450e+01 1.486287e+00 7.426975e+03 1.902904e+04 1.635073e+04 9.398099e+03 5.214344e+03 3.212072e+03 1.905423e+03 9.782188e+02 5.187798e+02 3.197797e+02 3.659874e+03 3.781657e+03 2.829558e+03 1.894014e+03 1.238091e+03 7.478159e+02 4.276122e+02 2.390035e+02 9.377226e+01 7.315521e+01 3.049589e+01 2.921490e+01 1.490724e+01 6.931194e+00 3.211511e+00 1.526795e+00 7.730536e-01 4.229345e-01 2.829178e-01 2.074634e-01 5.881953e+01 1.397380e+02 1.670066e+02 1.592279e+02 1.410083e+02 1.169498e+02 9.741795e+01 8.038332e+01 6.328636e+01 5.758308e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633343e+02 3.261854e+02 2.331105e+02 1.633319e+02 1.166891e+02 6.999393e+01 4.659467e+01 4.659468e+01 2.329750e+01 2.329752e+01 9.563306e+04 3.779655e+04 2.446631e+04 2.446396e+05 2.541896e+03 3.299715e+05 2.447225e+03 1.957317e+04 1.024232e+06 1.030153e+06 2.446820e+06 2.445512e+03 1.246762e+06 3.810237e+06 5.065871e+06 4.952697e+07 6.811702e+05 4.811399e+07 2.372706e+07 2.124719e+06 2.077306e+06 1.117398e+07 4.196120e+07 7.058929e-09
1.020000e+02 3.038838e+02 6.621320e+03 1.381969e+04 1.985285e+04 2.278069e+04 2.435774e+04 2.203448e+04 2.182086e+04 1.415147e+04 9.114387e+03 1.757828e+02 4.853573e+04 1.935421e+04 4.594153e+03 8.791677e+02 1.830516e+02 5.984467e+01 2.188867e+01 8.492058e+00 3.386778e+00 2.193935e+03 4.873107e+03 4.031361e+03 1.589622e+03 4.571110e+02 1.595057e+02 4.345426e+01 1.685097e+01 1.021336e+01 1.485857e+00 7.432559e+03 1.904019e+04 1.636137e+04 9.401972e+03 5.216781e+03 3.213426e+03 1.906173e+03 9.785870e+02 5.189693e+02 3.198942e+02 3.660111e+03 3.780737e+03 2.828858e+03 1.893529e+03 1.237764e+03 7.476150e+02 4.274962e+02 2.389383e+02 9.374733e+01 7.313514e+01 3.049589e+01 2.921490e+01 1.490724e+01 6.931196e+00 3.211513e+00 1.526797e+00 7.730554e-01 4.229363e-01 2.829196e-01 2.074652e-01 5.883258e+01 1.397517e+02 1.670227e+02 1.592429e+02 1.410207e+02 1.169591e+02 9.742557e+01 8.038957e+01 6.329127e+01 5.758754e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633348e+02 3.261856e+02 2.331106e+02 1.633320e+02 1.166891e+02 6.999398e+01 4.659470e+01 4.659472e+01 2.329752e+01 2.329754e+01 9.562254e+04 3.777748e+04 2.446625e+04 2.446388e+05 2.542863e+03 3.299715e+05 2.447225e+03 1.957312e+04 1.024275e+06 1.030067e+06 2.446816e+06 2.445494e+03 1.246762e+06 3.810877e+06 5.065061e+06 4.941561e+07 6.805820e+05 4.815633e+07 2.372937e+07 2.125502e+06 2.077300e+06 1.118067e+07 4.196509e+07 7.058936e-09
1.030000e+02 3.058001e+02 6.644017e+03 1.384797e+04 1.988603e+04 2.281094e+04 2.438651e+04 2.205885e+04 2.184412e+04 1.416629e+04 9.123829e+03 1.758114e+02 4.854352e+04 1.935584e+04 4.594844e+03 8.795016e+02 1.831441e+02 5.987475e+01 2.189965e+01 8.496319e+00 3.388477e+00 2.194692e+03 4.874185e+03 4.030662e+03 1.589344e+03 4.570118e+02 1.594752e+02 4.344652e+01 1.684910e+01 1.021221e+01 1.485423e+00 7.438132e+03 1.905132e+04 1.637199e+04 9.405840e+03 5.219214e+03 3.214778e+03 1.906922e+03 9.789546e+02 5.191585e+02 3.200086e+02 3.660348e+03 3.779818e+03 2.828158e+03 1.893045e+03 1.237437e+03 7.474141e+02 4.273803e+02 2.388731e+02 9.372241e+01 7.311508e+01 3.049589e+01 2.921490e+01 1.490724e+01 6.931197e+00 3.211515e+00 1.526799e+00 7.730571e-01 4.229380e-01 2.829214e-01 2.074670e-01 5.884550e+01 1.397652e+02 1.670386e+02 1.592578e+02 1.410330e+02 1.169682e+02 9.743310e+01 8.039574e+01 6.329612e+01 5.759195e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633352e+02 3.261858e+02 2.331106e+02 1.633320e+02 1.166892e+02 6.999402e+01 4.659473e+01 4.659475e+01 2.329754e+01 2.329755e+01 9.561228e+04 3.775863e+04 2.446619e+04 2.446379e+05 2.543834e+03 3.299715e+05 2.447225e+03 1.957307e+04 1.024317e+06 1.029982e+06 2.446812e+06 2.445476e+03 1.246762e+06 3.811504e+06 5.064250e+06 4.930864e+07 6.800035e+05 4.819633e+07 2.373147e+07 2.126289e+06 2.077294e+06 1.118735e+07 4.196898e+07 7.058944e-09
1.040000e+02 3.077177e+02 6.666729e+03 1.387627e+04 1.991923e+04 2.284120e+04 2.441529e+04 2.208323e+04 2.186739e+04 1.418111e+04 9.133276e+03 1.758400e+02 4.855130e+04 1.935747e+04 4.595534e+03 8.798354e+02 1.832366e+02 5.990482e+01 2.191064e+01 8.500578e+00 3.390175e+00 2.195449e+03 4.875265e+03 4.029964e+03 1.589065e+03 4.569127e+02 1.594447e+02 4.343878e+01 1.684722e+01 1.021106e+01 1.484989e+00 7.443704e+03 1.906245e+04 1.638261e+04 9.409708e+03 5.221647e+03 3.216130e+03 1.907671e+03 9.793223e+02 5.193478e+02 3.201229e+02 3.660586e+03 3.778899e+03 2.827459e+03 1.892561e+03 1.237110e+03 7.472133e+02 4.272644e+02 2.388080e+02 9.369751e+01 7.309503e+01 3.049589e+01 2.921490e+01 1.490724e+01 6.931199e+00 3.211516e+00 1.526801e+00 7.730589e-01 4.229398e-01 2.829231e-01 2.074687e-01 5.885842e+01 1.397787e+02 1.670545e+02 1.592727e+02 1.410452e+02 1.169774e+02 9.744063e+01 8.040192e+01 6.330097e+01 5.759636e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633356e+02 3.261860e+02 2.331107e+02 1.633321e+02 1.166893e+02 6.999407e+01 4.659477e+01 4.659478e+01 2.329756e+01 2.329757e+01 9.560203e+04 3.773979e+04 2.446613e+04 2.446371e+05 2.544806e+03 3.299715e+05 2.447225e+03 1.957302e+04 1.024359e+06 1.029896e+06 2.446807e+06 2.445458e+03 1.246763e+06 3.812130e+06 5.063440e+06 4.920150e+07 6.794255e+05 4.823606e+07 2.373343e+07 2.127081e+06 2.077288e+06 1.119401e+07 4.197286e+07 7.058951e-09
1.050000e+02 3.096369e+02 6.689456e+03 1.390458e+04 1.995246e+04 2.287149e+04 2.444410e+04 2.210764e+04 2.189068e+04 1.419595e+04 9.142730e+03 1.758685e+02 4.855907e+04 1.935909e+04 4.596224e+03 8.801691e+02 1.833290e+02 5.993489e+01 2.192162e+01 8.504835e+00 3.391873e+00 2.196208e+03 4.876345e+03 4.029266e+03 1.588787e+03 4.568137e+02 1.594143e+02 4.343104e+01 1.684535e+01 1.020991e+01 1.484555e+00 7.449275e+03 1.907358e+04 1.639322e+04 9.413575e+03 5.224080e+03 3.217482e+03 1.908420e+03 9.796899e+02 5.195370e+02 3.202372e+02 3.660823e+03 3.777980e+03 2.826760e+03 1.892077e+03 1.236783e+03 7.470126e+02 4.271485e+02 2.387429e+02 9.367261e+01 7.307499e+01 3.049589e+01 2.921490e+01 1.490724e+01 6.931201e+00 3.211518e+00 1.526803e+00 7.730607e-01 4.229415e-01 2.829248e-01 2.074705e-01 5.887134e+01 1.397923e+02 1.670705e+02 1.592876e+02 1.410574e+02 1.169866e+02 9.744816e+01 8.040809e+01 6.330583e+01 5.760077e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633360e+02 3.261862e+02 2.331107e+02 1.633322e+02 1.166893e+02 6.999411e+01 4.659480e+01 4.659482e+01 2.329757e+01 2.329759e+01 9.559177e+04 3.772096e+04 2.446607e+04 2.446362e+05 2.545778e+03 3.299715e+05 2.447225e+03 1.957298e+04 1.024402e+06 1.029810e+06 2.446803e+06 2.445440e+03 1.246763e+06 3.812755e+06 5.062630e+06 4.909472e+07 6.788481e+05 4.827553e+07 2.373524e+07 2.127876e+06 2.077282e+06 1.120067e+07 4.197675e+07 7.058958e-09
1.060000e+02 3.115574e+02 6.712197e+03 1.393291e+04 1.998570e+04 2.290180e+04 2.447292e+04 2.213205e+04 2.191399e+04 1.421079e+04 9.152191e+03 1.758971e+02 4.856685e+04 1.936072e+04 4.596914e+03 8.805027e+02 1.834215e+02 5.996494e+01 2.193259e+01 8.509092e+00 3.393570e+00 2.196966e+03 4.877426e+03 4.028568e+03 1.588509e+03 4.567147e+02 1.593838e+02 4.342331e+01 1.684348e+01 1.020876e+01 1.484121e+00 7.454846e+03 1.908471e+04 1.640383e+04 9.417442e+03 5.226512e+03 3.218833e+03 1.909169e+03 9.800574e+02 5.197262e+02 3.203515e+02 3.661060e+03 3.777061e+03 2.826061e+03 1.891594e+03 1.236457e+03 7.468119e+02 4.270327e+02 2.386778e+02 9.364772e+01 7.305495e+01 3.049589e+01 2.921490e+01 1.490725e+01 6.931203e+00 3.211520e+00 1.526804e+00 7.730624e-01 4.229433e-01 2.829266e-01 2.074722e-01 5.888426e+01 1.398058e+02 1.670864e+02 1.593024e+02 1.410697e+02 1.169957e+02 9.745570e+01 8.041427e+01 6.331068e+01 5.760518e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633365e+02 3.261864e+02 2.331107e+02 1.633322e+02 1.166894e+02 6.999416e+01 4.659483e+01 4.659485e+01 2.329759e+01 2.329761e+01 9.558152e+04 3.770213e+04 2.446601e+04 2.446354e+05 2.546751e+03 3.299715e+05 2.447224e+03 1.957293e+04 1.024444e+06 1.029725e+06 2.446799e+06 2.445421e+03 1.246763e+06 3.813380e+06 5.061819e+06 4.898813e+07 6.782711e+05 4.831472e+07 2.373691e+07 2.128676e+06 2.077277e+06 1.120732e+07 4.198063e+07 7.058965e-09
1.070000e+02 3.134794e+02 6.734953e+03 1.396125e+04 2.001897e+04 2.293213e+04 2.450176e+04 2.215649e+04 2.193731e+04 1.422565e+04 9.161657e+03 1.759256e+02 4.857462e+04 1.936234e+04 4.597604e+03 8.808362e+02 1.835139e+02 5.999499e+01 2.194356e+01 8.513347e+00 3.395267e+00 2.197725e+03 4.878507e+03 4.027871e+03 1.588231e+03 4.566158e+02 1.593534e+02 4.341559e+01 1.684162e+01 1.020761e+01 1.483688e+00 7.460415e+03 1.909584e+04 1.641444e+04 9.421308e+03 5.228944e+03 3.220184e+03 1.909918e+03 9.804249e+02 5.199153e+02 3.204658e+02 3.661298e+03 3.776143e+03 2.825362e+03 1.891110e+03 1.236130e+03 7.466113e+02 4.269169e+02 2.386127e+02 9.362283e+01 7.303491e+01 3.049589e+01 2.921491e+01 1.490725e+01 6.931205e+00 3.211522e+00 1.526806e+00 7.730642e-01 4.229450e-01 2.829283e-01 2.074740e-01 5.889719e+01 1.398193e+02 1.671023e+02 1.593173e+02 1.410819e+02 1.170049e+02 9.746323e+01 8.042044e+01 6.331554e+01 5.760959e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 4.633369e+02 3.261866e+02 2.331108e+02 1.633323e+02 1.166895e+02 6.999420e+01 4.659486e+01 4.659488e+01 2.329761e+01 2.329763e+01 9.557128e+04 3.768332e+04 2.446595e+04 2.446346e+05 2.547724e+03 3.299715e+05 2.447224e+03 1.957288e+04 1.024487e+06 1.029639e+06 2.446794e+06 2.445403e+03 1.246763e+06 3.814005e+06 5.061009e+06 4.888143e+07 6.776947e+05 4.835364e+07 2.373845e+07 2.129480e+06 2.077271e+06 1.121396e+07 4.198451e+07 7.058973e-09
